"year","ticker.x","ret_closing_prices.x","bd_best","side_a","side_a_2nd","side_b","side_b_2nd","ticker.y","ret_closing_prices.y"
2020,"LHX",-0.0447262903073566,24735,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Madagascar, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.162589230557062
2021,"LHX",0.128134592494197,39841,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Zambia, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Armenia, Government of Greece, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Ethiopia, Government of Bosnia-Herzegovina, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Ireland, Government of Lithuania, Government of Spain, Government of Sweden, Government of Ukraine, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",0.268927386613713
2022,"LHX",-0.0235884386124635,5535,"Government of Mali","Government of Germany, Government of Ghana, Government of Mexico, Government of Iran, Government of Senegal, Government of Jordan, Government of Indonesia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of Australia, Government of Finland, Government of France, Government of Belgium, Government of Tunisia, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Romania, Government of Austria, Government of Sri Lanka, Government of Niger, Government of Guatemala, Government of China, Government of Denmark, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Cameroon, Government of Liberia, Government of Chad, Government of United States of America, Government of Canada, Government of Guinea, Government of Luxembourg, Government of Bhutan, Government of Burkina Faso, Government of Lithuania, Government of Spain, Government of Sweden, Government of Estonia, Government of Switzerland, Government of Gambia, Government of Kenya, Government of Norway, Government of Czech Republic, Government of Pakistan, Government of Turkey, Government of Sierra Leone, Government of Latvia, Government of United Kingdom","JNIM",NA,"^GSPC",-0.194428272034293
1990,"LMT",NA,0,NA,NA,NA,NA,"^GSPC",NA
1991,"LMT",0.338290038787106,21790,"Government of Iraq",NA,"Government of Kuwait","Government of Syria, Government of Oman, Government of Senegal, Government of Portugal, Government of Italy, Government of Netherlands, Government of Egypt, Government of Bahrain, Government of Australia, Government of France, Government of Belgium, Government of United Arab Emirates, Government of Niger, Government of Czechoslovakia, Government of Denmark, Government of Bangladesh, Government of Greece, Government of Qatar, Government of Honduras, Government of United States of America, Government of Canada, Government of Spain, Government of Argentina, Government of Saudi Arabia, Government of Norway, Government of Pakistan, Government of Turkey, Government of Morocco, Government of Sierra Leone, Government of United Kingdom","^GSPC",0.26306703045261
1992,"LMT",0.255555450387652,0,NA,NA,NA,NA,"^GSPC",0.044642631759749
1993,"LMT",0.207964685526555,0,NA,NA,NA,NA,"^GSPC",0.0705515626329685
1994,"LMT",0.0641025302299734,0,NA,NA,NA,NA,"^GSPC",-0.0153929102914732
1995,"LMT",0.773080926673746,0,NA,NA,NA,NA,"^GSPC",0.341106554770871
1996,"LMT",0.158227848101266,0,NA,NA,NA,NA,"^GSPC",0.202636661703033
1997,"LMT",0.0765027322404372,0,NA,NA,NA,NA,"^GSPC",0.310081817465709
1998,"LMT",-0.139593908629442,0,NA,NA,NA,NA,"^GSPC",0.266685891559653
1999,"LMT",-0.48377581120944,1404,"Government of Serbia (Yugoslavia)",NA,"UCK","Government of Germany, Government of Portugal, Government of Italy, Government of Netherlands, Government of France, Government of Belgium, Government of Denmark, Government of Greece, Government of United States of America, Government of Canada, Government of Iceland, Government of Luxembourg, Government of Hungary, Government of Spain, Government of Poland, Government of Norway, Government of Czech Republic, Government of Turkey, Government of United Kingdom","^GSPC",0.195260466588784
2000,"LMT",0.552000034877232,0,NA,NA,NA,NA,"^GSPC",-0.101391846658584
2001,"LMT",0.374668545512708,2980,"Government of Afghanistan",NA,"Government of United States of America, Government of United Kingdom",NA,"^GSPC",-0.130426931727426
2002,"LMT",0.237411662004894,878,"Government of United States of America","Government of Germany, Government of Japan, Government of Afghanistan, Government of Jordan, Government of Italy, Government of Netherlands, Government of France, Government of Australia, Government of Romania, Government of New Zealand, Government of Denmark, Government of Greece, Government of Canada, Government of Lithuania, Government of Spain, Government of Poland, Government of Norway, Government of Pakistan, Government of Turkey, Government of United Kingdom","al-Qaida",NA,"^GSPC",-0.233659639571036
2003,"LMT",-0.109956683534564,8652,"Government of Afghanistan","Government of Denmark, Government of France, Government of Australia, Government of Germany, Government of Poland, Government of New Zealand, Government of Romania, Government of Norway, Government of Italy, Government of Netherlands, Government of United States of America, Government of United Kingdom","Taleban, Hizb-i Islami-yi Afghanistan",NA,"^GSPC",0.263803999328198
2004,"LMT",0.0807392526845003,5183,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Dominican Republic, Government of Slovakia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Nicaragua, Government of Denmark, Government of South Korea, Government of Honduras, Government of Philippines, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Spain, Government of Poland, Government of Ukraine, Government of Estonia, Government of Norway, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, al-Mahdi Army, IS",NA,"^GSPC",0.0899345241094676
2005,"LMT",0.145454580414541,4344,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Ukraine, Government of Poland, Government of Estonia, Government of Norway, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, IS, RJF",NA,"^GSPC",0.0300102265812749
